Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
12/05/2010,BadgerysCreek,18.7,26.4,0.4,nan,nan,ENE,31,SSW,NE,6,4,78,80,1012.2,1010.7,nan,nan,22.2,23.2,No,0.8,No
12/06/2010,BadgerysCreek,17.7,25.6,0.8,nan,nan,N,43,ENE,SW,2,11,79,97,1014.5,1013.2,nan,nan,23.4,20.8,No,28.4,Yes
12/07/2010,BadgerysCreek,16.9,28.2,28.4,nan,nan,NE,41,NE,E,15,24,79,58,1016.7,1014.6,nan,nan,23.5,26.6,Yes,0,No
12/08/2010,BadgerysCreek,16.3,31.1,0,nan,nan,ENE,37,NE,NNE,13,19,76,55,1016.9,1011.7,nan,nan,23.2,30.4,No,2,Yes
12/09/2010,BadgerysCreek,21.5,31.2,2,nan,nan,N,46,NW,N,2,17,94,63,1011,1007.9,nan,nan,22.9,28.8,Yes,2.6,Yes
12/10/2010,BadgerysCreek,20.4,31.2,2.6,nan,nan,SW,31,SSE,N,7,9,97,53,1009.6,1005.9,nan,nan,21.3,28.5,Yes,0,No
12/11/2010,BadgerysCreek,13.5,29.7,0,nan,nan,N,37,SSW,NNW,4,22,53,25,1008.4,1002.8,nan,nan,21.5,29.1,No,0,No
12/12/2010,BadgerysCreek,12.7,30.3,0,nan,nan,WNW,46,N,NW,11,26,57,29,1004.4,1003.6,nan,nan,23.2,29.7,No,0,No
12/13/2010,BadgerysCreek,14.2,27.1,0,nan,nan,ESE,43,SSE,E,9,19,63,52,1014.2,1012.2,nan,nan,21.4,26,No,0,No
12/14/2010,BadgerysCreek,17,26.9,0,nan,nan,E,31,SSW,E,15,15,73,53,1016.8,1013.1,nan,nan,22.3,25.8,No,0,No
12/15/2010,BadgerysCreek,16.9,30.3,0,nan,nan,ESE,30,NNW,N,13,9,77,55,1011.3,1006,nan,nan,22,29.1,No,0,No
12/16/2010,BadgerysCreek,18.5,27.5,0,nan,nan,NNW,44,N,ENE,9,17,70,97,1004,1003.7,nan,nan,24.1,17.5,No,22,Yes
12/17/2010,BadgerysCreek,16.5,25.5,22,nan,nan,WNW,35,NNW,NW,6,11,81,73,1006.5,1003.9,nan,nan,18.9,22.1,Yes,0,No
12/18/2010,BadgerysCreek,16,24.7,0,nan,nan,W,54,N,SW,11,41,73,70,1003.5,1001.2,nan,nan,17.3,18,No,0.4,No
12/19/2010,BadgerysCreek,12.4,25.5,0.4,nan,nan,SW,44,nan,NNE,0,15,86,56,1003.9,995.1,nan,nan,15.4,24,No,2.4,Yes
12/20/2010,BadgerysCreek,11.4,21.3,2.4,nan,nan,W,67,W,W,33,41,48,47,998.8,1002,nan,nan,16,20.2,Yes,0,No
12/21/2010,BadgerysCreek,11,26.7,0,nan,nan,WSW,46,WNW,W,9,20,46,34,1009.8,1008.5,nan,nan,19.2,25.5,No,0,No
12/23/2010,BadgerysCreek,14.3,31.7,nan,nan,nan,SSE,46,SW,NNE,7,6,83,40,1018.5,1016.2,nan,nan,20.2,30.4,nan,0,No
12/24/2010,BadgerysCreek,16.8,22.7,0,nan,nan,S,24,SE,nan,13,0,72,56,1026.5,1023.7,nan,nan,18.2,22.3,No,0,No
12/25/2010,BadgerysCreek,13.4,31.4,0,nan,nan,N,31,NNE,N,11,9,70,45,1017.5,1010.9,nan,nan,20.9,30.1,No,4.8,Yes
12/26/2010,BadgerysCreek,19.4,30.2,4.8,nan,nan,SSW,63,WNW,NNE,11,9,94,65,1007.4,1001.5,nan,nan,19.5,28.6,Yes,21,Yes
12/27/2010,BadgerysCreek,16.6,19.8,21,nan,nan,E,33,SSW,SE,6,13,96,81,1005.9,1006.1,nan,nan,16.7,18.7,Yes,1.4,Yes
12/28/2010,BadgerysCreek,12.5,20.5,1.4,nan,nan,ENE,26,SW,ESE,11,13,64,56,1019.7,1019.1,nan,nan,16.8,20,Yes,0.2,No
12/29/2010,BadgerysCreek,13.3,29.4,0.2,nan,nan,ENE,30,N,N,9,11,72,53,1018.7,1014,nan,nan,20.5,27.8,No,0,No
12/30/2010,BadgerysCreek,15.7,29.2,0,nan,nan,NE,31,SE,ENE,7,19,70,58,1017.1,1015.1,nan,nan,23.6,28.4,No,0,No
12/31/2010,BadgerysCreek,16.8,34.1,0,nan,nan,E,31,SE,ENE,9,6,84,41,1016.3,1013.1,nan,nan,23.8,33.6,No,0,No
01/01/2011,BadgerysCreek,16.8,37.4,0,nan,nan,E,28,N,ENE,2,7,74,27,1013.8,1009.3,nan,nan,24.4,36.7,No,0,No
01/02/2011,BadgerysCreek,17.1,30.8,0,nan,nan,SSW,39,NW,ENE,6,19,71,60,1012.8,1010.5,nan,nan,23.6,29.6,No,0.8,No
01/03/2011,BadgerysCreek,16.9,20.5,0.8,nan,nan,S,39,SW,ESE,7,13,94,97,1015.3,1012.5,nan,nan,17.9,17.6,No,4.2,Yes
01/04/2011,BadgerysCreek,16.1,22.3,4.2,nan,nan,SE,20,SSW,SSE,9,13,73,66,1015,1011.9,nan,nan,19.2,21.3,Yes,0,No
01/05/2011,BadgerysCreek,16.9,27,0,nan,nan,ESE,33,nan,NE,0,15,78,56,1008.3,1005.1,nan,nan,19.1,26.5,No,0,No
01/06/2011,BadgerysCreek,16.6,26.6,0,nan,nan,SSW,39,S,SSE,15,20,72,55,1011.7,1011.2,nan,nan,20.5,25.8,No,0,No
01/07/2011,BadgerysCreek,16.1,26.9,0,nan,nan,E,35,SSW,WSW,9,7,83,86,1014.4,1013.1,nan,nan,21.7,23.2,No,9,Yes
01/08/2011,BadgerysCreek,19.1,29,9,nan,nan,S,43,nan,E,0,19,87,55,1014.3,1011.7,nan,nan,21.6,26.8,Yes,2.2,Yes
01/09/2011,BadgerysCreek,20.4,29,2.2,nan,nan,WSW,48,SSE,ESE,2,19,100,59,1014.9,1014.1,nan,nan,22,28.4,Yes,7,Yes
01/10/2011,BadgerysCreek,20.6,28.2,7,nan,nan,ENE,46,ENE,E,19,19,90,67,1016.9,1015.1,nan,nan,22.9,25.6,Yes,2.8,Yes
01/11/2011,BadgerysCreek,20.1,24.4,2.8,nan,nan,ENE,41,NE,ENE,6,13,90,83,1015.1,1012.2,nan,nan,22.1,23.7,Yes,4.6,Yes
01/12/2011,BadgerysCreek,21.1,29.3,4.6,nan,nan,ENE,35,NE,NE,4,15,84,68,1012.9,1011,nan,nan,24.2,27.8,Yes,1,No
01/13/2011,BadgerysCreek,22.4,28.7,1,nan,nan,E,41,ENE,ENE,13,24,74,57,1015.1,1013.1,nan,nan,24.7,27.6,No,0,No
01/14/2011,BadgerysCreek,18.2,30.3,0,nan,nan,NNE,39,NNE,N,15,20,71,48,1012.9,1008.8,nan,nan,24.1,29.2,No,4.6,Yes
01/15/2011,BadgerysCreek,20.6,30,4.6,nan,nan,ESE,30,nan,N,0,9,91,71,1009.8,1007.6,nan,nan,21.6,27.8,Yes,0,No
01/16/2011,BadgerysCreek,18.7,30.6,0,nan,nan,NNE,31,SW,NNE,6,19,82,59,1010.8,1007.1,nan,nan,24.2,30.1,No,0,No
01/17/2011,BadgerysCreek,17.6,32.7,0,nan,nan,SE,39,nan,ESE,0,20,76,63,1003.2,1001,nan,nan,24,28.2,No,0,No
01/18/2011,BadgerysCreek,17.4,27.8,0,nan,nan,SE,37,SSW,E,6,22,66,61,1008.2,1007,nan,nan,22.3,25.7,No,0,No
01/19/2011,BadgerysCreek,18.3,28.2,0,nan,nan,SSW,48,SE,ENE,6,11,84,58,1010.3,1009,nan,nan,20.6,27.3,No,0.8,No
01/20/2011,BadgerysCreek,18.8,29.8,0.8,nan,nan,ENE,39,E,E,9,20,67,52,1014,1012.9,nan,nan,24.1,27.8,No,0,No
01/21/2011,BadgerysCreek,15.7,32,0,nan,nan,N,33,SW,N,4,13,73,35,1015.7,1012.5,nan,nan,22.5,30.5,No,0,No
01/22/2011,BadgerysCreek,16.7,31.6,0,nan,nan,E,37,NE,nan,6,nan,70,nan,1016.7,nan,nan,nan,24,nan,No,0,No
01/23/2011,BadgerysCreek,17.6,32.4,0,nan,nan,ENE,33,NNE,nan,13,nan,65,nan,1012.8,nan,nan,nan,23.6,nan,No,1.2,Yes
01/24/2011,BadgerysCreek,16.6,33.7,1.2,nan,nan,N,44,NE,N,6,22,76,49,1004.6,1001.3,nan,nan,22.4,29.2,Yes,0,No
01/25/2011,BadgerysCreek,20.5,36.1,0,nan,nan,S,33,SW,NE,9,9,70,45,1008.8,1006.5,nan,nan,23.2,33.1,No,0,No
01/26/2011,BadgerysCreek,19.5,36.8,0,nan,nan,SW,50,SW,E,6,7,81,50,1012.1,1009.7,nan,nan,24.8,35.4,No,0,No
01/27/2011,BadgerysCreek,22.5,35.9,0,nan,nan,ESE,39,NNE,NE,7,7,75,46,1013.6,1010.1,nan,nan,26.8,35.5,No,0,No
01/28/2011,BadgerysCreek,19,27.4,0,nan,nan,S,31,S,E,13,15,76,51,1019.7,1018.9,nan,nan,21.7,26.4,No,0,No
01/29/2011,BadgerysCreek,14,27.6,0,nan,nan,ENE,39,SSE,ENE,6,15,67,49,1022.1,1020.7,nan,nan,21.8,26.5,No,0,No
01/30/2011,BadgerysCreek,12.1,36.7,0,nan,nan,ENE,30,nan,N,0,11,70,26,1020.5,1015.5,nan,nan,20,34.6,No,0,No
01/31/2011,BadgerysCreek,17,40.4,0,nan,nan,E,31,NNW,NE,6,11,62,20,1015.7,1011.3,nan,nan,26.1,39.2,No,0,No
02/01/2011,BadgerysCreek,18.4,41.5,0,nan,nan,NW,44,SSW,W,4,19,79,21,1012,1006.7,nan,nan,24.5,40.9,No,0,No
02/02/2011,BadgerysCreek,23.1,38.4,0,nan,nan,ENE,37,E,E,11,22,42,38,1015.4,1011.4,nan,nan,30.7,37.2,No,0,No
02/03/2011,BadgerysCreek,23.9,38.7,0,nan,nan,WNW,50,W,W,7,22,81,39,1011.8,1010.9,nan,nan,26,37.9,No,0,No
02/04/2011,BadgerysCreek,22.1,38.6,0,nan,nan,SE,37,NNE,E,9,26,63,44,1015.1,1009.8,nan,nan,28.4,37.6,No,0,No
02/05/2011,BadgerysCreek,21.8,41.4,0,nan,nan,NW,56,NNE,N,9,35,76,21,1010.5,1007.1,nan,nan,27.3,40.2,No,0,No
02/06/2011,BadgerysCreek,21.8,33.9,0,nan,nan,SSE,52,WSW,SSE,15,33,64,67,1013.2,1016.4,nan,nan,27.3,23.2,No,0,No
02/07/2011,BadgerysCreek,16.6,24.1,0,nan,nan,E,28,SSW,E,11,9,60,48,1024.6,1020.6,nan,nan,17.9,23.2,No,0,No
02/08/2011,BadgerysCreek,14.2,27.4,0,nan,nan,ESE,33,WSW,ESE,7,20,68,52,1020.1,1018.7,nan,nan,20.5,25.2,No,0,No
02/09/2011,BadgerysCreek,14.8,25.5,0,nan,nan,ENE,31,SSW,SSE,11,15,57,56,1024.9,1023.3,nan,nan,21.7,24.3,No,0,No
02/10/2011,BadgerysCreek,14.9,30.5,0,nan,nan,E,33,nan,E,0,17,84,44,1024.1,1019.6,nan,nan,20.1,30.2,No,0,No
02/11/2011,BadgerysCreek,16.3,38.2,0,nan,nan,SW,44,N,WNW,6,17,76,30,1016.4,1011.2,nan,nan,22.5,35.4,No,0.2,No
02/12/2011,BadgerysCreek,21.6,22.7,0.2,nan,nan,S,37,S,SSE,20,11,81,71,1015.4,1017.3,nan,nan,22.4,21.5,No,19.8,Yes
02/13/2011,BadgerysCreek,18.2,22.8,19.8,nan,nan,SSE,35,SW,SSE,4,17,91,73,1017.8,1019,nan,nan,21.1,21.8,Yes,0,No
02/14/2011,BadgerysCreek,17.8,23.5,0,nan,nan,E,30,SSW,E,13,15,69,77,1024.2,1024.2,nan,nan,20.4,19.9,No,0,No
02/15/2011,BadgerysCreek,14.6,24.1,0,nan,nan,ESE,24,S,ESE,11,17,75,61,1024.7,1022.3,nan,nan,19.2,23.6,No,1,No
02/16/2011,BadgerysCreek,17.8,28.1,1,nan,nan,NE,20,SW,N,9,13,80,57,1020.2,1016.5,nan,nan,20.8,26.3,No,1.4,Yes
02/17/2011,BadgerysCreek,19.4,31.8,1.4,nan,nan,N,30,W,WNW,7,11,97,59,1014.3,1011.2,nan,nan,21.8,29.8,Yes,4.4,Yes
02/18/2011,BadgerysCreek,19.7,28.2,4.4,nan,nan,E,28,SW,SE,6,7,88,66,1015.6,1014.4,nan,nan,21.9,26.9,Yes,0.2,No
02/19/2011,BadgerysCreek,20.2,37.9,0.2,nan,nan,NNW,43,NNE,NNW,11,24,85,35,1011.4,1006,nan,nan,23.6,36.8,No,0,No
02/20/2011,BadgerysCreek,23.6,36.7,0,nan,nan,W,35,WSW,W,7,17,65,34,1007.2,1005.8,nan,nan,29.8,35.5,No,0,No
02/21/2011,BadgerysCreek,18.4,28.6,0,nan,nan,SE,39,S,SE,2,24,78,55,1013.5,1012.1,nan,nan,20.1,26,No,0.2,No
02/22/2011,BadgerysCreek,15.6,24.5,0.2,nan,nan,ESE,41,SW,ESE,17,26,59,48,1022.7,1022.1,nan,nan,17.6,22.4,No,0,No
02/23/2011,BadgerysCreek,12.5,27.5,0,nan,nan,E,35,SW,SSE,13,13,72,40,1023.5,1021,nan,nan,20.5,25.5,No,0,No
02/24/2011,BadgerysCreek,12.5,31,0,nan,nan,ENE,28,SW,ENE,6,19,80,29,1020.5,1015.5,nan,nan,18.7,29.7,No,0,No
02/25/2011,BadgerysCreek,12.8,32,0,nan,nan,NE,35,NNE,NNE,9,13,75,33,1014.9,1011.7,nan,nan,20.3,31.4,No,0,No
02/26/2011,BadgerysCreek,16.7,34.1,0,nan,nan,ESE,41,nan,SSW,0,11,81,27,1013.3,1008.6,nan,nan,21.8,33.1,No,0,No
02/27/2011,BadgerysCreek,16.6,29.5,0,nan,nan,E,26,WNW,N,6,13,90,54,1009.6,1007.9,nan,nan,20.5,27.8,No,0.4,No
02/28/2011,BadgerysCreek,20.4,30.2,0.4,nan,nan,SSE,28,NE,SE,9,17,89,58,1010.9,1007.4,nan,nan,21.4,28.1,No,0.6,No
03/01/2011,BadgerysCreek,18.7,36.6,0.6,nan,nan,WSW,54,NW,WSW,15,31,62,24,1003.2,1003.5,nan,nan,25.8,33.7,No,0,No
03/02/2011,BadgerysCreek,16.4,22.1,0,nan,nan,NNE,26,S,NE,9,11,74,64,1017.7,1015.6,nan,nan,17.9,20.6,No,0,No
03/03/2011,BadgerysCreek,12.9,32.6,0,nan,nan,W,35,nan,WSW,0,17,76,16,1009.6,1007.5,nan,nan,19.8,31.5,No,0,No
03/04/2011,BadgerysCreek,16.6,32.9,0,nan,nan,E,41,W,SSE,4,19,71,16,1012.2,1009.4,nan,nan,20.8,31.1,No,0.2,No
03/05/2011,BadgerysCreek,15.4,22.6,0.2,nan,nan,SSE,37,S,SSE,15,22,72,60,1023.5,1023.9,nan,nan,16.6,20.4,No,0.2,No
03/06/2011,BadgerysCreek,13.9,25.3,0.2,nan,nan,SE,33,SE,E,13,19,48,42,1027.6,1026.4,nan,nan,19.8,22.4,No,0,No
03/07/2011,BadgerysCreek,12,26.4,0,nan,nan,ENE,31,WSW,SE,11,7,65,48,1025.5,1021.9,nan,nan,18.8,25.6,No,0,No
03/08/2011,BadgerysCreek,12.1,32.1,0,nan,nan,E,35,nan,NNW,0,9,80,32,1020.2,1015,nan,nan,18,31,No,0,No
03/09/2011,BadgerysCreek,16.4,31.8,0,nan,nan,NW,30,nan,W,0,13,85,39,1015.9,1013.6,nan,nan,19.7,29.1,No,0,No
03/10/2011,BadgerysCreek,17.1,29.6,0,nan,nan,WSW,35,nan,SW,0,19,67,61,1013.7,1012.6,nan,nan,23.1,24.7,No,0,No
03/11/2011,BadgerysCreek,18.4,28.7,0,nan,nan,ENE,31,nan,ENE,0,19,87,59,1016.7,1015.4,nan,nan,20.9,27.1,No,0.8,No
03/12/2011,BadgerysCreek,16.7,31.7,0.8,nan,nan,NW,26,WSW,WSW,7,6,83,45,1021.1,1018.8,nan,nan,21.6,29.8,No,0,No
03/13/2011,BadgerysCreek,17.3,34.8,0,nan,nan,WNW,33,SW,NE,7,11,93,37,1021.9,1017.5,nan,nan,21.1,33.8,No,0,No
03/14/2011,BadgerysCreek,17.1,27.3,0,nan,nan,S,43,SSE,SSE,2,20,74,68,1020.1,1021.1,nan,nan,23.4,23.4,No,0.2,No
03/15/2011,BadgerysCreek,16.6,27.4,0.2,nan,nan,SW,24,SW,E,15,6,85,53,1022.1,1018.5,nan,nan,19.6,25.7,No,0.8,No
03/16/2011,BadgerysCreek,15.2,30.3,0.8,nan,nan,S,39,N,SE,7,19,87,59,1017.6,1016.6,nan,nan,20.1,26,No,16.6,Yes
03/17/2011,BadgerysCreek,18.1,25.8,16.6,nan,nan,SE,28,S,ESE,9,17,89,70,1020,1017.2,nan,nan,20,23.8,Yes,0.2,No
03/18/2011,BadgerysCreek,18.1,25.9,0.2,nan,nan,SSE,39,SSW,SSE,17,24,75,69,1015.9,1014.4,nan,nan,20.5,23,No,3,Yes
03/19/2011,BadgerysCreek,17.4,21.3,3,nan,nan,SSW,30,SW,SSE,13,15,95,91,1015.5,1012.8,nan,nan,19.4,20.5,Yes,25.8,Yes
03/20/2011,BadgerysCreek,17.8,23.7,25.8,nan,nan,E,48,S,SSE,9,11,99,92,1013.4,1011,nan,nan,18.9,21,Yes,17.2,Yes
03/21/2011,BadgerysCreek,18.7,26.1,17.2,nan,nan,WSW,43,SSE,ENE,7,4,98,72,1007.5,1003.2,nan,nan,20.6,25.6,Yes,13.2,Yes
03/22/2011,BadgerysCreek,19.2,32,13.2,nan,nan,ESE,24,nan,NE,0,11,96,47,1001.5,999.2,nan,nan,20.9,30,Yes,0.2,No
03/23/2011,BadgerysCreek,16.9,30.8,0.2,nan,nan,SW,43,nan,WNW,0,26,83,36,1003.3,1001.2,nan,nan,20.8,29.5,No,0.2,No
03/24/2011,BadgerysCreek,13.1,26.7,0.2,nan,nan,W,52,N,WNW,13,28,58,35,1005.4,1003.9,nan,nan,19.4,26,No,0,No
03/25/2011,BadgerysCreek,12.7,26.2,0,nan,nan,W,39,WSW,SSW,19,24,56,40,1008.6,1009.3,nan,nan,20,25.9,No,0,No
03/26/2011,BadgerysCreek,14,22.6,0,nan,nan,S,43,SW,S,24,19,62,54,1020,1020.4,nan,nan,18.5,21,No,0,No
03/27/2011,BadgerysCreek,13.2,21.7,0,nan,nan,S,30,WSW,SSW,11,7,74,68,1025.1,1024.7,nan,nan,16.6,20.5,No,1.2,Yes
03/28/2011,BadgerysCreek,13.7,24.3,1.2,nan,nan,E,26,WSW,ENE,13,15,82,70,1027.4,1026,nan,nan,17.5,21.4,Yes,0,No
03/29/2011,BadgerysCreek,14.2,27.9,0,nan,nan,NE,33,SW,NNE,6,19,97,53,1026.4,1022,nan,nan,16.8,25.7,No,0,No
03/30/2011,BadgerysCreek,13.4,29.3,0,nan,nan,WSW,54,NNW,nan,6,0,87,71,1020.4,1017.2,nan,nan,17.7,21.9,No,2.6,Yes
03/31/2011,BadgerysCreek,16.7,20.7,2.6,nan,nan,S,26,SSW,SE,13,15,76,72,1023.6,1023.5,nan,nan,18.5,18.9,Yes,8.2,Yes
05/01/2011,BadgerysCreek,11.7,22.9,8.2,nan,nan,SW,20,SW,N,13,4,84,49,1019.3,1015.6,nan,nan,17.1,22.4,Yes,0,No
05/02/2011,BadgerysCreek,9.3,19.2,0,nan,nan,W,11,nan,WSW,0,2,100,68,1016.9,1015,nan,nan,12.4,18.7,No,0.2,No
05/03/2011,BadgerysCreek,11,19.4,0.2,nan,nan,SSW,22,SW,S,11,13,97,68,1015.4,1014.1,nan,nan,14.9,18.3,No,0,No
05/04/2011,BadgerysCreek,10.6,22.4,0,nan,nan,E,30,SW,S,19,9,66,49,1017.3,1015.4,nan,nan,16,21,No,0.2,No
05/05/2011,BadgerysCreek,8.6,19.9,0.2,nan,nan,SW,31,SW,SE,17,11,67,49,1021.9,1021.4,nan,nan,15,17.6,No,0,No
05/06/2011,BadgerysCreek,7.3,19.1,0,nan,nan,SW,26,SW,WSW,19,6,68,41,1024.6,1020.4,nan,nan,13.6,18.6,No,0,No
05/07/2011,BadgerysCreek,5.7,20.5,0,nan,nan,NNE,19,SW,N,7,7,85,46,1019.7,1015.2,nan,nan,11.9,19.6,No,0,No
05/08/2011,BadgerysCreek,2.4,21.2,0,nan,nan,W,15,NNW,NNW,4,2,83,35,1014.4,1010.4,nan,nan,11,20.7,No,0,No
05/09/2011,BadgerysCreek,6,18.2,0,nan,nan,SSW,39,SW,S,15,22,59,55,1015.6,1014.3,nan,nan,13.8,16.4,No,0,No
05/10/2011,BadgerysCreek,7.9,18.6,0,nan,nan,SW,43,SW,SW,26,13,54,37,1016.3,1013.2,nan,nan,12.8,17.5,No,0,No
05/11/2011,BadgerysCreek,0,16.3,0,nan,nan,W,46,nan,WNW,0,28,99,39,1009.3,1007,nan,nan,5.5,14.3,No,0,No
05/12/2011,BadgerysCreek,3.1,16.8,0,nan,nan,W,41,WSW,WSW,22,26,52,33,1011,1009.9,nan,nan,11.2,15.3,No,0,No
05/13/2011,BadgerysCreek,1.7,21.2,0,nan,nan,WSW,46,NNE,WNW,4,19,69,41,1012.3,1008.4,nan,nan,12.1,19.3,No,0.2,No
05/14/2011,BadgerysCreek,8.4,16.5,0.2,nan,nan,SW,52,WSW,SW,11,26,49,34,1016.4,1018.1,nan,nan,12.5,16.2,No,0,No
05/15/2011,BadgerysCreek,0.7,19.5,0,nan,nan,WSW,20,WSW,N,6,6,66,35,1029.1,1026.8,nan,nan,10,18.8,No,0,No
05/16/2011,BadgerysCreek,-0.1,20.6,0,nan,nan,SSE,15,nan,NE,0,4,81,30,1030.2,1025.9,nan,nan,8.4,20.2,No,0,No
05/17/2011,BadgerysCreek,2.2,19.6,0,nan,nan,ESE,20,SW,NE,11,4,77,43,1030.7,1028,nan,nan,10.3,19.4,No,0,No
05/18/2011,BadgerysCreek,2.9,20.4,0,nan,nan,NE,17,N,ENE,4,9,86,45,1032.9,1029.4,nan,nan,10.5,20.2,No,0,No
05/19/2011,BadgerysCreek,5.1,21.3,0,nan,nan,NNE,26,NW,N,2,13,100,55,1031.6,1027.8,nan,nan,9.6,20.6,No,0,No
05/20/2011,BadgerysCreek,5,22.6,0,nan,nan,ENE,15,E,ENE,2,7,100,42,1028.6,1024.2,nan,nan,11.6,22.4,No,0,No
05/21/2011,BadgerysCreek,5.7,24.1,0,nan,nan,NE,17,nan,NNE,0,9,80,42,1025.6,1021.2,nan,nan,13.2,23.4,No,0,No
05/22/2011,BadgerysCreek,5.9,22.6,0,nan,nan,N,20,nan,NNE,0,11,100,50,1021.2,1015,nan,nan,10.8,21.7,No,3,Yes
05/23/2011,BadgerysCreek,10.8,22.6,3,nan,nan,WNW,56,N,NW,17,26,92,41,1005.7,1001.4,nan,nan,15.1,20.5,Yes,0,No
05/24/2011,BadgerysCreek,6.5,19.3,0,nan,nan,SW,31,NNW,SE,2,11,56,67,1005.3,1004.7,nan,nan,15.3,15.6,No,1.2,Yes
05/25/2011,BadgerysCreek,9.5,16.7,1.2,nan,nan,S,50,SW,SSW,20,20,58,52,1011.9,1011.7,nan,nan,13.3,15.5,Yes,0,No
05/26/2011,BadgerysCreek,9.4,20.4,0,nan,nan,SW,35,SW,WSW,11,15,54,43,1017.1,1015.3,nan,nan,14.7,19.2,No,0,No
05/27/2011,BadgerysCreek,3.2,17.6,0,nan,nan,SW,28,WSW,S,6,7,80,47,1019.3,1017.9,nan,nan,9.9,16.6,No,0,No
05/28/2011,BadgerysCreek,2.9,19,0,nan,nan,S,17,SW,SE,7,11,79,58,1024.3,1022.5,nan,nan,10.9,17.4,No,0,No
05/29/2011,BadgerysCreek,7.3,18.6,0,nan,nan,SW,20,WSW,WNW,15,6,93,72,1025.6,1022.2,nan,nan,10.8,15.9,No,4.4,Yes
05/30/2011,BadgerysCreek,10.6,15.8,4.4,nan,nan,SSW,39,SW,SSW,19,17,99,96,1022,1019.1,nan,nan,12.5,13.4,Yes,34.8,Yes
05/31/2011,BadgerysCreek,12.4,18.2,34.8,nan,nan,SE,30,SSE,SE,15,15,96,79,1020.4,1019.9,nan,nan,15.4,17.9,Yes,32.8,Yes
06/01/2011,BadgerysCreek,12.3,18.8,32.8,nan,nan,SE,33,SSW,SSE,9,17,86,75,1026,1025.3,nan,nan,15.3,17,Yes,3.2,Yes
06/02/2011,BadgerysCreek,12,20.3,3.2,nan,nan,SE,26,SW,SSE,11,13,89,58,1026,1022.9,nan,nan,15.6,18.6,Yes,0,No
06/03/2011,BadgerysCreek,6.8,20.7,0,nan,nan,NNW,13,NNE,NW,4,4,92,49,1019.7,1014.6,nan,nan,11.2,20.3,No,0,No
06/04/2011,BadgerysCreek,6.2,17.9,0,nan,nan,SW,17,NE,nan,2,0,98,69,1015.5,1013.9,nan,nan,10,17.1,No,0,No
06/05/2011,BadgerysCreek,5,17.4,0,nan,nan,SW,26,WNW,WSW,4,7,78,45,1018.3,1012.9,nan,nan,10.6,17.1,No,0,No
06/06/2011,BadgerysCreek,2.9,17.6,0,nan,nan,SW,26,W,SW,4,19,63,46,1016.1,1015.9,nan,nan,12.9,15.5,No,0,No
06/07/2011,BadgerysCreek,0.8,14.4,0,nan,nan,WNW,33,NW,WNW,2,19,98,45,1017.8,1013.5,nan,nan,5.4,13.7,No,0,No
06/08/2011,BadgerysCreek,3.2,13.5,0,nan,nan,WSW,54,W,WSW,13,31,53,39,1015.6,1013.3,nan,nan,9.5,11.8,No,0.4,No
06/09/2011,BadgerysCreek,3.8,16.6,0.4,nan,nan,WSW,46,WSW,WSW,17,26,55,45,1014.1,1011.9,nan,nan,11,15,No,0,No
06/10/2011,BadgerysCreek,6.7,16.6,0,nan,nan,WSW,43,SW,SW,19,15,54,64,1016.3,1017.4,nan,nan,13.6,13.6,No,0,No
06/11/2011,BadgerysCreek,6.6,16.1,0,nan,nan,S,39,SW,SSE,19,13,68,66,1025,1024.8,nan,nan,12.7,14.4,No,0.8,No
06/12/2011,BadgerysCreek,9.8,16.1,0.8,nan,nan,S,46,SW,S,15,19,84,64,1026.1,1023.7,nan,nan,12.3,15.3,No,0,No
06/13/2011,BadgerysCreek,9.4,13.9,0,nan,nan,SSE,31,SW,E,13,9,79,94,1024.7,1022.2,nan,nan,12.9,13.4,No,8.8,Yes
06/14/2011,BadgerysCreek,10.7,15.3,8.8,nan,nan,SSW,41,SSW,S,19,17,86,90,1022.1,1020.9,nan,nan,13.6,13.5,Yes,7.8,Yes
06/15/2011,BadgerysCreek,10.8,16.8,7.8,nan,nan,SSE,48,SSW,S,15,17,80,77,1024,1022.2,nan,nan,14.1,15.2,Yes,7.2,Yes
06/16/2011,BadgerysCreek,11,17.5,7.2,nan,nan,S,24,SW,SSW,15,11,82,57,1022,1016.9,nan,nan,12.9,16.5,Yes,0,No
06/17/2011,BadgerysCreek,3.1,17.6,0,nan,nan,WSW,59,N,W,4,26,99,47,1008.3,1006.4,nan,nan,6.4,15.8,No,0,No
06/18/2011,BadgerysCreek,6,17.5,0,nan,nan,WSW,54,WNW,WSW,7,19,56,47,1012,1010.6,nan,nan,11.9,16.2,No,0,No
06/19/2011,BadgerysCreek,1.9,18.7,0,nan,nan,SW,20,nan,WNW,0,6,87,43,1016.6,1014.1,nan,nan,8.7,18.1,No,0,No
06/20/2011,BadgerysCreek,1.8,19.1,0,nan,nan,WNW,37,NNE,WNW,4,24,88,45,1015.7,1012.3,nan,nan,8.6,17.7,No,0,No
